model,device,dtype,batch_size,length,dim,level,benchmark_level,mae,mape,rmse,time
monomial_interp2,cpu,float64,4,200,3,13,16,4.7246550224123995e-06,1.7687611047305541e-06,4.3834875429026654e-05,49.27095199120231
monomial_interp2,cpu,float64,4,200,3,14,16,4.724655006376616e-06,1.7687612038058507e-06,4.383487553096428e-05,52.1624183896929
monomial_interp2,cpu,float64,4,200,3,15,16,4.724655502288955e-06,1.7687611301603772e-06,4.383487608070587e-05,46.09209834062494
monomial_interp2,cpu,float64,4,200,3,16,16,4.724655050594717e-06,1.7687611697782e-06,4.383487553742706e-05,52.616112450137734
monomial_interp2,cpu,float64,4,200,3,17,16,4.7246553814030146e-06,1.768761177875049e-06,4.383487554373474e-05,58.16078535257839
sigkerax,cpu,float64,4,200,3,1,16,0.21401380192125974,0.014819997591505187,2.060703669383507,0.09123048279434443
sigkerax,cpu,float64,4,200,3,2,16,0.07516184697698894,0.0035269301454567037,0.72771464784404,0.34804414911195636
sigkerax,cpu,float64,4,200,3,3,16,0.036687413798139834,0.001807798193240988,0.3555871531382602,0.8116700802929699
sigkerax,cpu,float64,4,200,3,4,16,0.02156084312147307,0.0010847887559945733,0.20911044459806252,1.4863020649645478
sigkerax,cpu,float64,4,200,3,5,16,0.014154681898496444,0.000720642350113798,0.1373323955489924,2.195162946358323
sigkerax,cpu,float64,4,200,3,6,16,0.009994936389099764,0.0005128822376420282,0.09699427060497551,3.399185661226511
sigkerax,cpu,float64,4,200,3,7,16,0.007430402380615809,0.0003835070755824051,0.07211516131829333,4.701525205047801
sigkerax,cpu,float64,4,200,3,8,16,0.005739300910353077,0.0002975993582605407,0.055704443884773545,6.122629226651043
sigkerax,cpu,float64,4,200,3,9,16,0.004565995383876259,0.00023768982313064608,0.0443158477180998,7.374894165201113
sigkerax,cpu,float64,4,200,3,10,16,0.0037189163289372325,0.00019426746096139544,0.03609222519536942,8.498913985211402
sigkerax,cpu,float64,4,200,3,11,16,0.0030874997802959776,0.00016179949290378806,0.029961382771428433,10.48684427794069
sigkerax,cpu,float64,4,200,3,12,16,0.0026043236633244773,0.00013689144964701227,0.025269324513444023,12.163263359339908
sigkerax,cpu,float64,4,200,3,13,16,0.002226384667743747,0.00011736771923520833,0.0215988288233303,14.804222841979936
sigkerax,cpu,float64,4,200,3,14,16,0.0019252088001798229,0.00010178208854913498,0.01867358859346696,16.650703855557367
sigkerax,cpu,float64,4,200,3,15,16,0.0016813370237876834,8.914298954221586e-05,0.016304747376577233,19.615851348964497
sigkerax,cpu,float64,4,200,3,16,16,0.0014811056537525971,7.875216919637397e-05,0.014359677614962835,22.060871163848788
sigkerax,cpu,float64,4,200,3,17,16,0.0013146929176317754,7.01066011365477e-05,0.0127430329482632,26.10310635343194
